SysConst,AvgTime,Oxygen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-6276,6.6,0.00001709,3.11,2.01745 90.2272 385.68 620.559 847.567 1059.1 1221.69 1393.89,0.0478089 100.986 401.209 601.05 801.086 999.674 1201.34 1399.69,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sys,Sys,Sys,Sys,Sys,UserDefVar,UserDefVar,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,Leak,Leak,Leak,Leak,Leak,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,LeafQ,LeafQ,LeafQ,LeafQ,Const,Const,Const,Const,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrStats,FlrStats,FlrStats,FlrStats,FlrStats,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status
obs,time,elapsed,date,hhmmss,zeta,WUEi,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Qmax_d,Fo,Fm,Fv/Fm,A_dark,LightAdaptedID,Qmax,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,A_fs,ETR,PhiCO2,NPQ,alt. Fo',DarkPulseID,Fmin,Fo',Fv'/Fm',qP,qN,qP_Fo,qN_Fo,qL,1-qL,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,?Pcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,A:MN,A:SLP,A:SD,A:OK,gsw:MN,gsw:SLP,gsw:SD,gsw:OK,Stable,Total,State,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
,s,s,,,unitless,,s,mol m?² s?¹,mmol m?² s?¹,µmol m?² s?¹,µmol mol?¹,µmol mol?¹,Pa,Pa,mol m?² s?¹,mol m?² s?¹,mol m?² s?¹,mol m?² s?¹,W m?²,°C,°C,kPa,%,kPa,kPa,kPa,W m?²,W m?²,W m?²,W m?²,µmol s?¹,%,,%,µmol s?¹,,,,,,µmol m?² s?¹,,,,,,,µmol m?² s?¹,µmol m?² s?¹,µmol m?² s?¹,µmol µmol?¹,,,,,,,,,,,,,µmol m?² s?¹,µmol m?² s?¹,,J/µmol,cm²,,,mol m?² s?¹,s,µmol mol?¹,µmol mol?¹,mmol mol?¹,mmol mol?¹,µmol mol?¹,mmol mol?¹,µmol s?¹,kPa,kPa,°C,°C,°C,°C,°C,rpm,µmol m?² s?¹,µmol m?² s?¹,µmol m?² s?¹,,,,,µmol m?² s?¹,,,°C,°C,°C,°C,°C,µmol m?² s?¹,µmol m?² s?¹,µmol m?² s?¹,s,,,min?¹,min?¹,,s,secs,,s,s,,µmol/mol,mmol/mol,µmol/mol,mmol/mol,µmol/mol,mmol/mol,%,%,µmol m?² s?¹,µmol m?² s?¹ min?¹,µmol m?² s?¹,,mol m?² s?¹,mol m?² s?¹ min?¹,mol m?² s?¹,,,,,%,%,µmol/mol,mmol/mol,mmol/mol,,,,mmol/mol,,,,µmol mol?¹,µmol mol?¹,mmol mol?¹,mmol mol?¹,min,min,,µmol s?¹,µmol s?¹,°C,°C,°C,°C,°C,%,%,%,°C,µmol mol?¹,mmol mol?¹,%,%
1,1621176788,0,20210516 10:53:08,10:53:08,21.02538192,41.8184455,1621176780,0.004824974,4.824973576,14.01987185,380.9925806,302.1490957,30.05418435,37.89659283,0.335255691,2.918722763,0.315237097,0.19872209,219.8523346,25.77511804,24.99511613,3.178751875,50.99101836,1.69359581,3.321361024,1.485156065,-212.7813347,116.1466746,8.448232249,131.6659067,0,0,1,0,52773.2773,MPF-423-20210203-16_42_40,10358.2,661.6908,1613.34,0.589862769,-0.871144486,MPF-1780-20210516-10_53_04,10681.7,1000.436308,1402.03,0.286437303,0.5,854.9221299,14.01987185,122.4407947,0.01741798,0.150717174,623.1697345,-,0,623.1697345,0.555523252,0.515617127,0.213407741,0.542445533,0.222046107,0.321176856,0.678823144,999.9945806,854.9221299,0.854926763,0.219853526,6,0.5,0: Broadleaf,2,1621176780,380.9925806,400.0180645,17.02652903,11.33642903,381.3771935,17.13502258,500.1129355,99.33508065,0.132979258,25.73323871,24.99511613,999.9,0,0,10004.93484,0,0.242547774,999.9945806,0.499941065,0.500058935,0,1000.49129,4.99921,9645.27871,6673.683226,40.387,43.07825806,41.554,42.32419355,42.524,497.4390323,497.5558065,0,1621176794,0,1000.436308,-6.631316244,-59.92820513,9644.741538,15,1621176742,10:52:21,1621176733,1621176742,1,0.823,0.043,-0.396,-0.092,400,12,0.1,0.02,14.02171586,-0.124626179,0.123026719,1,0.329991315,0.054202467,0.019769228,1,2,2,2/2,100,100,-0.384,-0.1084,-0.123309938,-0.000741083,1.37997E-07,2.4068E-11,-0.063074909,5.94913E-06,-0.000341705,1.08954E-05,2,2090,1,23,0.9,0.8,2,506.281,499.988,23.5448,27.7685,30.0001,27.6734,27.6559,19.365,37.1893,46.6032,23.5357,400,11.2262,99.4784,99.4659
2,1621176911,123,20210516 10:55:11,10:55:11,-236.6257434,-1.216033073,1621176903,0.005161176,5.161175588,-0.435300386,50.21428,51.03724737,5.076726761,4.994865362,0.357967555,2.917721416,0.33523613,0.211444507,219.8526658,25.76502959,25.00891333,3.181367678,50.57171966,1.687426618,3.336700094,1.493941061,-227.6078434,126.164196,9.184259878,127.5932782,0,0,1,0,52730.67672,MPF-423-20210203-16_42_40,10358.2,661.6908,1613.34,0.589862769,-0.871144486,MPF-1781-20210516-10_55_07,10680.4,1077.741538,1261.87,0.14591714,0.5,854.9245449,-0.435300386,62.37407228,0.000509804,0.278531069,593.8515924,-,0,593.8515924,0.529387661,0.275633814,0.344751345,0.306789142,0.369327269,0.151878325,0.848121675,999.9976,854.9245449,0.854926597,0.219853193,6,0.5,0: Broadleaf,2,1621176903,50.21428,50.00296333,16.96400333,10.87698667,50.60490333,17.07284,500.1091667,99.33804333,0.132970933,25.81097333,25.00891333,999.9,0,0,9998.915333,0,0.2482954,999.9976,0.4999468,0.5000532,0,1077.704333,4.99921,10307.48667,6673.714333,40.75,43.41633333,41.8874,42.64153333,42.8498,497.4466667,497.5523333,0,122.2,0,1077.741538,5.273162399,37.65811979,10307.71923,15,1621176864,10:54:24,1621176856,1621176864,2,-0.23,0,-0.39,-0.091,50,11,0.39,0.01,-0.378923748,-0.343332549,0.085289619,1,0.351568378,0.070087369,0.025840727,1,2,2,2/2,100,100,-0.391,-0.1087,-0.353475902,-0.000741083,1.37997E-07,2.4068E-11,-0.063554912,5.94913E-06,-0.000341705,1.08954E-05,2,2090,1,23,0.9,0.8,2,506.405,497.302,23.5789,27.7947,30.0001,27.706,27.6889,5.16239,38.7099,45.0945,23.5844,50,10.8958,99.4774,99.4585
3,1621177032,243.5,20210516 10:57:11,10:57:11,34.46254044,5.139234805,1621177024,0.005302152,5.302151822,1.90386174,97.09847667,86.15709014,8.570373469,9.658754804,0.370456267,2.918475914,0.346174623,0.218407983,219.854609,25.73510328,24.98614667,3.177052368,50.65067543,1.690749609,3.338059355,1.486302759,-233.8248954,130.8604045,9.522903213,126.4130213,0,0,1,0,52751.32489,MPF-423-20210203-16_42_40,10358.2,661.6908,1613.34,0.589862769,-0.871144486,MPF-1782-20210516-10_57_08,10679.7,1050.767692,1258.87,0.165308815,0.5,854.9373123,1.90386174,70.66433691,0.003245859,0.281577923,593.1863272,-,0,593.1863272,0.528794612,0.312614409,0.347467259,0.348475479,0.372479691,0.176479154,0.823520846,1000.013433,854.9373123,0.854925828,0.219851656,6,0.5,0: Broadleaf,2,1621177024,97.09847667,100.0001833,16.99693333,10.74405667,97.47315,17.1096,500.1248333,99.34076333,0.133040333,25.81784667,24.98614667,999.9,0,0,10002.952,0,0.245560233,1000.013433,0.499972933,0.500027067,0,1050.764,4.99921,10063.18,6673.885667,41.04753333,43.687,42.187,42.92253333,43.125,497.4796667,497.534,0,119.8,0,1050.767692,-5.255384619,-53.25811961,10063.3,15,1621176980,10:56:19,1621176969,1621176980,3,0.05,-0.004,-0.377,-0.094,100,11,0.31,0.01,1.864544473,0.181168928,0.041013135,1,0.37215237,-0.002254312,0.005133976,1,2,2,2/2,100,100,-0.375,-0.1126,-0.303783219,-0.000741083,1.37997E-07,2.4068E-11,-0.067310896,5.94913E-06,-0.000341705,1.08954E-05,2,2090,1,23,1.1,0.9,2,506.858,495.794,23.61,27.8231,30.0001,27.7366,27.7196,7.23725,38.6608,42.8816,23.618,100,10.6284,99.4747,99.4575
4,1621177154,365.5,20210516 10:59:13,10:59:13,24.35635263,11.13887969,1621177146,0.005548622,5.548622424,4.33518721,143.8424333,121.6753625,12.10361396,14.30867555,0.389194186,2.917930735,0.36248437,0.228799567,219.8510311,25.70378266,24.99107333,3.17798576,50.60630027,1.692584361,3.34461194,1.485401399,-244.6942489,135.2679482,9.847369202,120.2720996,0,0,1,0,52729.74998,MPF-423-20210203-16_42_40,10358.2,661.6908,1613.34,0.589862769,-0.871144486,MPF-1783-20210516-10_59_10,10679,1018.51,1256.57,0.189452239,0.5,854.9229329,4.33518721,80.98353192,0.006089826,0.283923697,592.675154,-,0,592.675154,0.528338927,0.358580883,0.349546672,0.400182087,0.374896548,0.208659689,0.791340311,999.9965333,854.9229329,0.854925897,0.219851793,6,0.5,0: Broadleaf,2,1621177146,143.8424333,150.0010333,17.01523333,10.47164333,144.1999333,17.12592667,500.1118333,99.34168,0.132968867,25.85094667,24.99107333,999.9,0,0,9999.745,0,0.245958133,999.9965333,0.4999704,0.5000296,0,1018.547667,4.99921,9778.199333,6673.768333,41.28513333,43.9412,42.437,43.12706667,43.3708,497.4693333,497.5283333,0,121.4000001,0,1018.51,-4.847179493,-48.90564116,9777.944231,15,1621177108,10:58:27,1621177086,1621177108,4,0.05,0.002,-0.362,-0.091,150,11,0.34,0.02,4.325662041,0.061786687,0.0865686,1,0.380972193,0.067559698,0.020350677,1,2,2,2/2,100,100,-0.358,-0.1106,-0.253628386,-0.000741083,1.37997E-07,2.4068E-11,-0.065302788,5.94913E-06,-0.000341705,1.08954E-05,2,2090,1,23,1.1,0.8,2,506.764,494.258,23.649,27.8491,30.0001,27.7673,27.749,9.3313,39.0637,41.3949,23.6555,150,10.3785,99.4727,99.4517
5,1621177275,486.5,20210516 11:01:14,11:01:14,21.3446544,16.58011922,1621177267,0.005750398,5.750397699,6.714474629,190.6431935,158.1492583,15.73138125,18.9636094,0.404971432,2.91688445,0.376128621,0.23750039,219.8495458,25.68053096,25.00024194,3.179723454,50.62679863,1.696234396,3.350467425,1.483489058,-253.5925385,138.4214966,10.08252092,114.7610247,0,0,1,0,52694.25242,MPF-423-20210203-16_42_40,10358.2,661.6908,1613.34,0.589862769,-0.871144486,MPF-1784-20210516-11_01_11,10678.5,991.11132,1258.77,0.212635096,0.5,854.9257102,6.714474629,90.8936053,0.00887284,0.281679735,593.1641229,-,0,593.1641229,0.528774818,0.40212788,0.347557718,0.448280027,0.372584772,0.240667043,0.759332957,1000.001258,854.9257102,0.854924635,0.219849269,6,0.5,0: Broadleaf,2,1621177267,190.6431935,200.013871,17.05242581,10.27122581,191.0389355,17.1684129,500.1185161,99.33868065,0.133055258,25.88047742,25.00024194,999.9,0,0,9994.070968,0,0.248466968,1000.001258,0.500013387,0.499986613,0,991.1377419,4.99921,9535.28129,6673.895161,41.5,44.187,42.683,43.36687097,43.562,497.5141935,497.4890323,0,120.4000001,0,991.11132,-3.320846133,-31.85615375,9534.8596,15,1621177228,11:00:28,1621177213,1621177228,5,-0.006,-0.005,-0.402,-0.095,200,10,0.22,0.01,6.71765565,-0.093176856,0.080003081,1,0.397172698,0.072196821,0.02348902,1,2,2,2/2,100,100,-0.396,-0.1159,-0.259417964,-0.000741083,1.37997E-07,2.4068E-11,-0.070516151,5.94913E-06,-0.000341705,1.08954E-05,2,2090,1,23,1,0.8,2,507.182,492.818,23.6432,27.8728,30.0001,27.7933,27.7762,11.4134,39.1896,39.4335,23.6445,200,10.1857,99.4718,99.4474
6,1621177400,611.5,20210516 11:03:19,11:03:19,20.11744432,21.15294108,1621177392,0.005977367,5.977367327,8.938509275,237.5865,196.1766708,19.51331848,23.63227504,0.422565791,2.91704907,0.391267746,0.247160888,219.8472636,25.63790879,24.98976,3.177736916,50.55173014,1.695393784,3.353779937,1.482343133,-263.6018991,142.7018319,10.39403635,109.3412328,0,0,1,0,52695.98769,MPF-423-20210203-16_42_40,10358.2,661.6908,1613.34,0.589862769,-0.871144486,MPF-1785-20210516-11_03_16,10677.9,970.0120385,1267.15,0.234493124,0.5,854.9258668,8.938509275,100.2371185,0.011474274,0.273203646,595.018401,-,0,595.018401,0.53042781,0.442083012,0.339961364,0.490764632,0.363779006,0.271179652,0.728820348,1000.003,854.9258668,0.854923302,0.219846604,6,0.5,0: Broadleaf,2,1621177392,237.5865,250.0142333,17.0446,9.995519333,238.1003667,17.16026667,500.1065333,99.33509667,0.132991967,25.89716333,24.98976,999.9,0,0,9995.371667,0,0.2466542,1000.003,0.5000566,0.4999434,0,970.0170333,4.99921,9347.235333,6674.020333,41.687,44.38533333,42.875,43.52893333,43.75,497.5586667,497.4446667,0,124.2,0,970.0120385,-3.508205138,-31.62905985,9347.168077,15,1621177353,11:02:32,1621177335,1621177353,6,-0.086,0,-0.522,-0.094,250,10,0.24,0.01,8.946237633,-0.19959239,0.111019854,1,0.414652794,0.069993281,0.023110752,1,2,2,2/2,100,100,-0.513,-0.1155,-0.345533309,-0.000741083,1.37997E-07,2.4068E-11,-0.070189736,5.94913E-06,-0.000341705,1.08954E-05,2,2090,1,23,1.1,0.8,2,507.236,491.388,23.6546,27.8942,30.0001,27.8169,27.8022,13.4687,39.5084,37.4997,23.658,250,9.92379,99.4698,99.445
7,1621177522,733.4000001,20210516 11:05:21,11:05:21,19.70948409,24.95120634,1621177514,0.006192721,6.19272126,10.923615,284.7849032,235.7219116,23.44654877,28.32669682,0.437799073,2.918905793,0.404319187,0.255493833,219.8477506,25.6054812,24.99289032,3.178330062,50.3844434,1.692151347,3.358479786,1.486178715,-273.0990076,146.0216546,10.63051009,103.4009077,0,0,1,0,52745.4265,MPF-423-20210203-16_42_40,10358.2,661.6908,1613.34,0.589862769,-0.871144486,MPF-1786-20210516-11_05_18,10677.5,956.28672,1279.9,0.252842628,0.5,854.9234187,10.923615,108.0805421,0.013796276,0.260520353,597.8148261,-,0,597.8148261,0.532920677,0.474447023,0.328342427,0.523468884,0.350381212,0.296596678,0.703403322,999.9993871,854.9234187,0.854923943,0.219847885,6,0.5,0: Broadleaf,2,1621177514,284.7849032,300.0063226,17.01219032,9.708897097,285.2502258,17.12672903,500.106129,99.33401935,0.132969581,25.9208129,24.99289032,999.9,0,0,10006.08774,0,0.246397548,999.9993871,0.500034806,0.499965194,0,956.3497742,4.99921,9225.148065,6673.937097,41.81606452,44.554,43.032,43.667,43.883,497.5370968,497.4658065,0,121.4000001,0,956.28672,-2.577153855,-30.84538458,9224.7496,15,1621177475,11:04:35,1621177464,1621177475,7,0.08,0.001,-0.475,-0.092,300,10,0.17,0.01,10.94991954,-0.267822371,0.135168123,1,0.431201948,0.064718771,0.022448016,1,2,2,2/2,100,100,-0.466,-0.1145,-0.265746879,-0.000741083,1.37997E-07,2.4068E-11,-0.069145923,5.94913E-06,-0.000341705,1.08954E-05,2,2090,1,23,1,0.8,2,507.285,490.197,23.66,27.9132,30,27.8382,27.8218,15.4705,39.6927,35.1557,23.6715,300,9.64209,99.4689,99.4375
8,1621177650,861.4000001,20210516 11:07:29,11:07:29,19.54646391,28.24383622,1621177642,0.006384711,6.384711462,12.80438644,332.087,276.2183666,27.47529379,33.03251699,0.453351533,2.917958122,0.41754422,0.263946201,219.8496932,25.57193025,24.99272903,3.178299497,50.40627869,1.694557353,3.361798167,1.483742144,-281.5657755,148.6237009,10.82435504,97.73197367,0,0,1,0,52715.16259,MPF-423-20210203-16_42_40,10358.2,661.6908,1613.34,0.589862769,-0.871144486,MPF-1787-20210516-11_07_26,10677.4,949.37688,1298.7,0.268979071,0.5,854.9253993,12.80438644,114.97852,0.015996169,0.242273042,601.8844359,-,0,601.8844359,0.536548521,0.501313601,0.311076444,0.548380023,0.330626033,0.317821995,0.682178005,1000.000742,854.9253993,0.854924765,0.21984953,6,0.5,0: Broadleaf,2,1621177642,332.087,349.9926774,17.03595484,9.506473871,332.6477742,17.14626129,500.1095161,99.3365,0.132967323,25.93749355,24.99272903,999.9,0,0,10000.4229,0,0.242547774,1000.000742,0.500007323,0.499992677,0,949.4117419,4.99921,9163.200645,6673.880645,41.97967742,44.687,43.187,43.82012903,44.05,497.5083871,497.4919355,0,127.2,0,949.37688,-1.668692317,-23.76307691,9162.9576,15,1621177603,11:06:43,1621177591,1621177603,8,-0.065,0.004,-0.572,-0.087,350,10,0.18,0.01,12.85272613,-0.347248909,0.193471803,1,0.444956979,0.077275094,0.025349624,1,2,2,2/2,100,100,-0.561,-0.1103,-0.330312583,-0.000741083,1.37997E-07,2.4068E-11,-0.064880827,5.94913E-06,-0.000341705,1.08954E-05,2,2090,1,23,1,0.8,2,507.663,488.745,23.6786,27.9322,29.9999,27.8572,27.8425,17.4276,40.2077,33.1761,23.6819,350,9.40429,99.4655,99.4353
9,1621177771,982.4000001,20210516 11:09:30,11:09:30,19.96738409,30.41761078,1621177763,0.006570472,6.5704722,14.20128763,379.9693226,319.15184,31.74602506,37.79553844,0.466877156,2.918244441,0.429000343,0.271271763,219.849201,25.54019109,24.98936452,3.177661985,50.26517993,1.691489787,3.365132263,1.486172198,-289.757824,151.8021076,11.05550023,92.94898486,0,0,1,0,52720.48991,MPF-423-20210203-16_42_40,10358.2,661.6908,1613.34,0.589862769,-0.871144486,MPF-1788-20210516-11_09_27,10677.3,948.15524,1314.96,0.278947466,0.5,854.9217167,14.20128763,119.2391233,0.01763019,0.226911845,605.3535723,-,0,605.3535723,0.539641075,0.516912961,0.29601589,0.561490975,0.313539905,0.330025184,0.669974816,999.996129,854.9217167,0.854925026,0.219850052,6,0.5,0: Broadleaf,2,1621177763,379.9693226,400.0020968,17.00502903,9.256343871,380.4820645,17.11847097,500.1164194,99.33697742,0.132996065,25.95423871,24.98936452,999.9,0,0,10002.01065,0,0.261027355,999.996129,0.499998548,0.500001452,0,948.1472258,4.99921,9153.515161,6673.837097,42.09451613,44.812,43.312,43.933,44.137,497.4977419,497.4987097,0,120.1000001,0,948.15524,-0.751076907,-17.23,9153.3112,15,1621177720,11:08:40,1621177715,1621177720,9,0.078,-0.003,-0.525,-0.089,400,9,0.14,0.01,14.22704936,-0.392729732,0.178341064,1,0.464924834,0.027544773,0.013571448,1,2,2,2/2,100,100,-0.513,-0.1133,-0.252070634,-0.000741083,1.37997E-07,2.4068E-11,-0.068065125,5.94913E-06,-0.000341705,1.08954E-05,2,2090,1,23,0.9,0.8,2,507.738,487.533,23.677,27.9512,30.0001,27.8744,27.8591,19.3449,40.6294,31.3121,23.6912,400,9.16764,99.4649,99.4336
