SysConst,AvgTime,Oxygen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-6276,6.6,0.00001709,3.11,1.69293 88.6472 388.033 623.906 852.187 1061.63 1236.37 1387.83,0.0424755 100.994 400.919 600.948 801.15 1002.48 1201.02 1402.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sys,Sys,Sys,Sys,Sys,UserDefVar,UserDefVar,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,Leak,Leak,Leak,Leak,Leak,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,LeafQ,LeafQ,LeafQ,LeafQ,Const,Const,Const,Const,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrStats,FlrStats,FlrStats,FlrStats,FlrStats,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status
obs,time,elapsed,date,hhmmss,zeta,WUEi,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Qmax_d,Fo,Fm,Fv/Fm,A_dark,LightAdaptedID,Qmax,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,A_fs,ETR,PhiCO2,NPQ,alt. Fo',DarkPulseID,Fmin,Fo',Fv'/Fm',qP,qN,qP_Fo,qN_Fo,qL,1-qL,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,?Pcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,A:MN,A:SLP,A:SD,A:OK,gsw:MN,gsw:SLP,gsw:SD,gsw:OK,Stable,Total,State,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
,s,s,,,unitless,,s,mol m?² s?¹,mmol m?² s?¹,µmol m?² s?¹,µmol mol?¹,µmol mol?¹,Pa,Pa,mol m?² s?¹,mol m?² s?¹,mol m?² s?¹,mol m?² s?¹,W m?²,°C,°C,kPa,%,kPa,kPa,kPa,W m?²,W m?²,W m?²,W m?²,µmol s?¹,%,,%,µmol s?¹,,,,,,µmol m?² s?¹,,,,,,,µmol m?² s?¹,µmol m?² s?¹,µmol m?² s?¹,µmol µmol?¹,,,,,,,,,,,,,µmol m?² s?¹,µmol m?² s?¹,,J/µmol,cm²,,,mol m?² s?¹,s,µmol mol?¹,µmol mol?¹,mmol mol?¹,mmol mol?¹,µmol mol?¹,mmol mol?¹,µmol s?¹,kPa,kPa,°C,°C,°C,°C,°C,rpm,µmol m?² s?¹,µmol m?² s?¹,µmol m?² s?¹,,,,,µmol m?² s?¹,,,°C,°C,°C,°C,°C,µmol m?² s?¹,µmol m?² s?¹,µmol m?² s?¹,s,,,min?¹,min?¹,,s,secs,,s,s,,µmol/mol,mmol/mol,µmol/mol,mmol/mol,µmol/mol,mmol/mol,%,%,µmol m?² s?¹,µmol m?² s?¹ min?¹,µmol m?² s?¹,,mol m?² s?¹,mol m?² s?¹ min?¹,mol m?² s?¹,,,,,%,%,µmol/mol,mmol/mol,mmol/mol,,,,mmol/mol,,,,µmol mol?¹,µmol mol?¹,mmol mol?¹,mmol mol?¹,min,min,,µmol s?¹,µmol s?¹,°C,°C,°C,°C,°C,%,%,%,°C,µmol mol?¹,mmol mol?¹,%,%
1,1620584196,0,20210509 14:16:36,14:16:36,20.46276895,31.34273603,1620584188,0.006374027,6.374026701,13.86908217,380.4621,318.0566275,31.24219755,37.37218804,0.442497495,2.895497059,0.408071942,0.257914411,219.8454683,25.2504808,24.97091667,3.174168453,50.86643071,1.677747504,3.298339358,1.496420949,-281.0945775,100.6957006,7.377864239,46.82445564,4,1,1,0,52098.29754,MPF-423-20210203-16_42_40,10358.2,661.6908,1613.34,0.589862769,-0.871144486,MPF-1743-20210509-14_16_34,10682.7,1056.178,1458.39,0.275791798,0.5,854.9212938,13.86908217,117.8901403,0.017241618,0.1062473,634.0609758,-,0,634.0609758,0.565232225,0.48792653,0.158228652,0.504848003,0.162822603,0.292919538,0.707080462,999.9980667,854.9212938,0.854922947,0.219845893,6,0.5,0: Broadleaf,2,1620584188,380.4621,400.0103,17.08006333,9.563715333,383.5413333,17.37034,500.1225,98.09542,0.132992333,25.61598,24.97091667,999.9,0,0,9997.560667,0,0.238698,999.9980667,0.5000686,0.4999314,0,1056.202667,4.99921,10178.42,6674.006,42.51446667,45.27893333,43.8058,44.43706667,44.562,497.568,497.4303333,0,6120.2,0,1056.178,-2.37307693,-20.40769233,10178.144,15,1620584136,14:15:36,1620584127,1620584136,39,0.222,-0.019,-3.12,-0.239,400,10,0.13,0.02,13.78677685,0.371999259,0.079070522,1,0.449317179,-0.031846494,0.006477811,1,2,2,2/2,100,100,-3.079,-0.2902,-2.247525618,-0.002208724,-1.57141E-09,2.76013E-10,-0.16912267,-0.005039567,-0.000308409,1.13422E-05,18,1947,1,23,1.1,1,2,500.417,460.326,22.995,27.8658,29.9999,27.8004,27.7881,19.5155,22.2264,24.167,23.0124,400,9.63832,99.4193,99.0123
2,1620584339,142.9000001,20210509 14:18:59,14:18:59,413.5363218,-0.493947141,1620584331,0.006558028,6.558027862,-0.226327328,49.87976667,49.50609486,4.862692909,4.899396496,0.458201514,2.896159058,0.42140562,0.266437803,219.8547672,25.18668099,24.97707,3.175333357,51.11998173,1.684558498,3.295303404,1.490774859,-289.2090287,97.33521819,7.129678956,35.11063567,4,1,1,0,52119.89365,MPF-423-20210203-16_42_40,10358.2,661.6908,1613.34,0.589862769,-0.871144486,MPF-1744-20210509-14_18_57,10681.9,1117.295769,1290.09,0.133939671,0.5,854.9484919,-0.226327328,57.25576007,0.000754218,0.250563914,600.0285156,-,0,600.0285156,0.534894065,0.250404108,0.319003589,0.274975256,0.339673485,0.134476125,0.865523875,1000.028333,854.9484919,0.854924269,0.219848538,6,0.5,0: Broadleaf,2,1620584331,49.87976667,50.00067667,17.15015,9.417572333,52.22994,17.44314667,500.1351667,98.09113667,0.132989533,25.60046333,24.97707,999.9,0,0,10001.795,0,0.242676133,1000.028333,0.500025467,0.499974533,0,1117.28,4.99921,10693.69333,6674.115667,42.5893,45.312,43.812,44.4412,44.6124,497.54,497.4903333,0,142.2,0,1117.295769,7.722735031,60.15726477,10693.8,15,1620584290,14:18:10,1620584279,1620584290,40,0.013,-0.002,-2.35,-0.241,50,10,0.35,0.01,-0.208482216,-0.195303812,0.05992711,1,0.453253401,0.068973586,0.024545322,1,2,2,2/2,100,100,-2.35,-0.2928,-2.23485737,-0.002208724,-1.57141E-09,2.76013E-10,-0.171446827,-0.005039567,-0.000308409,1.13422E-05,18,1947,1,23,1,0.8,2,500.339,459.123,22.9479,27.8705,29.9999,27.8051,27.7928,5.16491,23.6191,23.4641,22.9583,50,9.44429,99.4164,99.0086
3,1620584477,280.9000001,20210509 14:21:17,14:21:17,30.61441906,4.443921127,1620584469,0.006678168,6.678168466,2.076838513,96.73846129,86.82686349,8.528607696,9.502178846,0.467343693,2.895848525,0.429126641,0.271376891,219.8453003,25.19428627,24.98866774,3.177529974,51.06791563,1.686772413,3.302998354,1.490757561,-294.5072294,101.6503738,7.448463966,34.43690864,4,1,1,0,52104.15945,MPF-423-20210203-16_42_40,10358.2,661.6908,1613.34,0.589862769,-0.871144486,MPF-1745-20210509-14_21_15,10681.7,1084.561538,1281.07,0.153394008,0.5,854.9216648,2.076838513,65.56993025,0.003448249,0.259369121,598.0699527,-,0,598.0699527,0.533148108,0.287713687,0.327272533,0.317266808,0.349151767,0.15865666,0.84134334,999.9986774,854.9216648,0.854922796,0.219845591,6,0.5,0: Broadleaf,2,1620584469,96.73846129,100.0050613,17.17245806,9.298319355,99.11133226,17.46933871,500.1299677,98.09245161,0.132997903,25.63976774,24.98866774,999.9,0,0,9999.879355,0,0.245483323,999.9986774,0.500075097,0.499924903,0,1084.620323,4.99921,10398.20323,6674.030323,42.625,45.32012903,43.875,44.44512903,44.633,497.5729032,497.4251613,0,137.6000001,0,1084.561538,-4.378803427,-39.19316239,10397.73846,15,1620584428,14:20:27,1620584422,1620584428,41,0.081,-0.004,-2.38,-0.242,100,9,0.39,0.01,2.07821392,-0.126577802,0.058972262,1,0.461111756,0.070042382,0.024435035,1,2,2,2/2,100,100,-2.373,-0.2966,-2.154223963,-0.002208724,-1.57141E-09,2.76013E-10,-0.175198128,-0.005039567,-0.000308409,1.13422E-05,18,1947,1,23,0.9,0.8,2,500.374,458.987,22.9938,27.8728,29.9998,27.8098,27.7975,7.26694,23.5387,22.7383,23.0016,100,9.31499,99.4172,99.0072
4,1620584635,438.9000001,20210509 14:23:55,14:23:55,22.71317747,9.388914693,1620584627,0.006871774,6.871774246,4.519581714,143.3981667,123.9024332,12.17006784,14.08499714,0.481374244,2.895702568,0.44093247,0.27893264,219.8476343,25.18779766,24.9934,3.178426646,50.89677264,1.685558292,3.311719398,1.492868354,-303.0452442,107.845543,7.904770985,32.55270405,4,1,1,0,52092.16812,MPF-423-20210203-16_42_40,10358.2,661.6908,1613.34,0.589862769,-0.871144486,MPF-1746-20210509-14_23_53,10681.4,1051.886,1285.57,0.181774621,0.5,854.9263253,4.519581714,77.70195454,0.006305486,0.254960834,599.0488974,-,0,599.0488974,0.534020787,0.340388663,0.323151804,0.374566102,0.344423134,0.193851285,0.806148715,1000.003367,854.9263253,0.854923447,0.219846894,6,0.5,0: Broadleaf,2,1620584627,143.3981667,150.0023667,17.16052667,9.058086667,145.8647,17.45306333,500.1346,98.08998333,0.133009767,25.68421667,24.9934,999.9,0,0,9999.293667,0,0.243670633,1000.003367,0.500051267,0.499948733,0,1051.906,4.99921,10110.31333,6674.001333,42.687,45.375,43.9246,44.50413333,44.687,497.554,497.4496667,0,157.2,0,1051.886,-1.95461538,-18.82307691,10110.192,15,1620584585,14:23:05,1620584562,1620584585,42,0.009,0.004,-2.481,-0.236,150,9,0.18,0.02,4.526895509,-0.238489274,0.102108922,1,0.476508325,0.069568265,0.025594181,1,2,2,2/2,100,100,-2.467,-0.2923,-2.145145636,-0.002208724,-1.57141E-09,2.76013E-10,-0.170934988,-0.005039567,-0.000308409,1.13422E-05,18,1947,1,23,1.2,0.8,2,500.418,458.682,23.0336,27.8841,29.9999,27.8193,27.807,9.39145,24.802,21.9992,23.0538,150,9.04977,99.4145,99.0075
5,1620584761,564.9000001,20210509 14:26:01,14:26:01,20.72357488,13.72021229,1620584753,0.006989431,6.989430952,6.714670841,190.368,162.3103339,15.94133985,18.69702878,0.489399923,2.896206169,0.447667549,0.28324456,219.8478023,25.1689757,24.97546333,3.175029159,50.6773984,1.679492799,3.314086461,1.49553636,-308.233905,112.5459044,8.247616403,32.40741813,4,1,1,0,52104.3331,MPF-423-20210203-16_42_40,10358.2,661.6908,1613.34,0.589862769,-0.871144486,MPF-1747-20210509-14_25_59,10681.2,1031.000385,1295.12,0.203934474,0.5,854.9211198,6.714670841,87.17394425,0.008873117,0.245706962,601.1143584,-,0,601.1143584,0.535862037,0.380572721,0.314376545,0.416967856,0.334387924,0.22188908,0.77811092,999.9962667,854.9211198,0.854924312,0.219848623,6,0.5,0: Broadleaf,2,1620584753,190.368,200.0198,17.10013333,8.858359667,192.8879,17.39249667,500.1285667,98.08218,0.133007333,25.69626333,24.97546333,999.9,0,0,10002.97867,0,0.248544033,999.9962667,0.500023767,0.499976233,0,1031.021,4.99921,9925.777667,6673.891667,42.7248,45.4122,43.9412,44.55786667,44.74153333,497.5216667,497.475,0,125.6000001,0,1031.000385,-0.753846152,-15.77470086,9925.661154,15,1620584710,14:25:10,1620584690,1620584710,43,0.049,0,-2.541,-0.234,200,9,0.14,0.01,6.722299014,-0.32007247,0.151300773,1,0.487517521,0.052853703,0.023935186,1,2,2,2/2,100,100,-2.519,-0.2922,-2.095639429,-0.002208724,-1.57141E-09,2.76013E-10,-0.171100544,-0.005039567,-0.000308409,1.13422E-05,18,1947,1,23,1.2,0.8,2,500.502,458.332,23.0797,27.9049,29.9998,27.8359,27.8217,11.4973,25.6239,21.3535,23.0983,200,8.88139,99.4128,99.0006
6,1620584923,726.9000001,20210509 14:28:43,14:28:43,19.80065841,17.76208661,1620584915,0.007070548,7.070547728,8.846265476,237.3846333,201.2677499,19.76597669,23.31292088,0.498042019,2.896095366,0.454890797,0.28787151,219.8495124,25.18102805,24.98829,3.177458408,50.85747982,1.688801459,3.320655024,1.488656949,-311.8111548,115.7522402,8.48488048,32.27547824,3,1,1,0,52095.1643,MPF-423-20210203-16_42_40,10358.2,661.6908,1613.34,0.589862769,-0.871144486,MPF-1748-20210509-14_28_41,10681.1,1015.781538,1316.69,0.228534022,0.5,854.9249548,8.846265476,97.68971926,0.011366389,0.225299805,605.7199517,-,0,605.7199517,0.539967683,0.423236481,0.294406607,0.459402792,0.311722008,0.252379839,0.747620161,1000.000267,854.9249548,0.854924727,0.219849454,6,0.5,0: Broadleaf,2,1620584915,237.3846333,250.0110333,17.19628,8.859670333,240.1313333,17.48439,500.1285333,98.07440333,0.1329682,25.72965333,24.98829,999.9,0,0,10003.136,0,0.2426761,1000.000267,0.500010333,0.499989667,0,1015.749667,4.99921,9788.464333,6673.888,42.75,45.437,44,44.5851,44.75,497.51,497.491,0,161.4000001,0,1015.781538,-0.862906005,-14.46085471,9788.362308,15,1620584871,14:27:51,1620584849,1620584871,44,-0.124,0.005,-2.774,-0.23,250,9,0.15,0.02,8.852149961,-0.266145698,0.135588869,1,0.498820813,0.026066237,0.016525864,1,2,2,2/2,100,100,-2.746,-0.288,-2.219987332,-0.002208724,-1.57141E-09,2.76013E-10,-0.166344438,-0.005039567,-0.000308409,1.13422E-05,18,1947,1,23,1.2,0.9,2,500.839,458.001,23.0923,27.9298,29.9998,27.8595,27.8449,13.577,24.1914,20.4176,23.098,250,8.87986,99.4089,98.9981
7,1620585050,853.9000001,20210509 14:30:50,14:30:50,19.48472115,21.30407663,1620585042,0.007193697,7.193697179,10.78675853,284.6111,241.2366063,23.69174565,27.95153644,0.506323683,2.896103274,0.461794207,0.292295126,219.8496494,25.16225616,24.97694667,3.175310005,50.6500522,1.683272253,3.323337648,1.492037751,-317.2420456,119.6501993,8.770686375,31.02848955,4,1,1,0,52093.06365,MPF-423-20210203-16_42_40,10358.2,661.6908,1613.34,0.589862769,-0.871144486,MPF-1749-20210509-14_30_48,10681,1011.9388,1342.7,0.246340359,0.5,854.9250482,10.78675853,105.3012716,0.01363617,0.201564013,611.1663467,-,0,611.1663467,0.544822859,0.45214762,0.270052998,0.485692704,0.284390509,0.273077195,0.726922805,1000.0003,854.9250482,0.854924792,0.219849583,6,0.5,0: Broadleaf,2,1620585042,284.6111,300.0082,17.13959333,8.657260333,287.4638,17.42707667,500.1265667,98.0766,0.132979467,25.74327333,24.97694667,999.9,0,0,10002.95733,0,0.2466543,1000.0003,0.500006667,0.499993333,0,1011.926667,4.99921,9754.816667,6673.881333,42.7996,45.5,44,44.63946667,44.833,497.507,497.4923333,0,126.4000001,0,1011.9388,0.086153848,-0.3523077,9754.8468,15,1620584997,14:29:57,1620584978,1620584997,45,-0.004,0,-2.886,-0.227,300,9,0.13,0.01,10.78309693,-0.248116902,0.148849082,1,0.508635561,0.017870206,0.015568231,1,2,2,2/2,100,100,-2.853,-0.2873,-2.22419111,-0.002208724,-1.57141E-09,2.76013E-10,-0.166030502,-0.005039567,-0.000308409,1.13422E-05,18,1947,1,23,1.2,0.9,2,500.809,457.772,23.1631,27.9488,30,27.8761,27.8615,15.596,25.7631,19.846,23.1735,300,8.65855,99.4073,98.9924
8,1620585191,994.9000001,20210509 14:33:11,14:33:11,19.50624834,24.59674472,1620585183,0.007261776,7.261775873,12.54531281,332.0656333,281.8577197,27.68247181,32.61360925,0.510039558,2.894556822,0.464863428,0.294264363,219.8507503,25.17281914,24.99658667,3.179030584,50.54863298,1.682767623,3.329007183,1.496262961,-320.244316,121.0084568,8.877149176,29.49204033,4,1,1,0,52043.84275,MPF-423-20210203-16_42_40,10358.2,661.6908,1613.34,0.589862769,-0.871144486,MPF-1750-20210509-14_33_09,10681.1,1017.0356,1374.22,0.259917917,0.5,854.9281068,12.54531281,111.1055664,0.015693082,0.174004162,617.6143877,-,0,617.6143877,0.550570951,0.47208796,0.240146479,0.501290894,0.25126906,0.286684474,0.713315526,1000.003667,854.9281068,0.854924972,0.219849944,6,0.5,0: Broadleaf,2,1620585183,332.0656333,350.0090667,17.13362333,8.570994667,335.1273333,17.41930333,500.1283333,98.08133333,0.1330134,25.77202667,24.99658667,999.9,0,0,9993.603667,0,0.2426761,1000.003667,0.500001333,0.499998667,0,1017.023667,4.99921,9803.621,6673.886667,42.812,45.479,44.062,44.6622,44.8204,497.5033333,497.5006667,0,140.3999999,0,1017.0356,0.846923073,3.099230759,9803.6212,15,1620585138,14:32:18,1620585129,1620585138,46,-0.107,0.002,-3.1,-0.224,350,9,0.08,0.02,12.54589658,-0.25199733,0.156520999,1,0.513671431,0.007686687,0.013845681,1,2,2,2/2,100,100,-3.061,-0.2856,-2.331670704,-0.002208724,-1.57141E-09,2.76013E-10,-0.164256362,-0.005039567,-0.000308409,1.13422E-05,18,1947,1,23,1,0.9,2,500.928,457.752,23.1226,27.9595,29.9997,27.8879,27.8738,17.5666,23.4513,19.0188,23.152,350,8.65291,99.407,98.988
9,1620585317,1120.9,20210509 14:35:17,14:35:17,20.09309432,26.74672491,1620585309,0.007343541,7.343541317,13.80276834,380.1008667,325.0008172,31.91967255,37.33127598,0.516054522,2.897574064,0.469901696,0.297490477,219.849545,25.15388968,24.98599,3.177022691,50.46260685,1.680102636,3.329401196,1.496920054,-323.8501721,123.1018493,9.020926716,28.12214892,3,1,1,0,52129.95709,MPF-423-20210203-16_42_40,10358.2,661.6908,1613.34,0.589862769,-0.871144486,MPF-1751-20210509-14_35_15,10681.2,1029.1972,1409.36,0.269741443,0.5,854.9242013,13.80276834,115.3042438,0.017163993,0.144732361,624.6136526,-,0,624.6136526,0.55681043,0.484440356,0.20630582,0.508463904,0.214343689,0.294003968,0.705996032,999.9992333,854.9242013,0.854924857,0.219849714,6,0.5,0: Broadleaf,2,1620585309,380.1008667,400.0086333,17.10652667,8.447242,383.1568667,17.39287667,500.1280667,98.08116667,0.132963467,25.77402333,24.98599,999.9,0,0,10010.93333,0,0.242576733,999.9992333,0.500004467,0.499995533,0,1029.198,4.99921,9917.957667,6673.861333,42.8624,45.5,44.062,44.68286667,44.875,497.505,497.4946667,0,125.2,0,1029.1972,1.176153831,0.598461544,9917.988,15,1620585264,14:34:24,1620585252,1620585264,47,0.107,-0.001,-3.098,-0.225,400,8,0.11,0.01,13.81962686,-0.377245712,0.180503095,1,0.519005336,0.015572758,0.015355188,1,2,2,2/2,100,100,-3.056,-0.2862,-2.224944802,-0.002208724,-1.57141E-09,2.76013E-10,-0.165080138,-0.005039567,-0.000308409,1.13422E-05,18,1947,1,23,1.1,0.9,2,500.983,457.705,23.1656,27.975,29.9999,27.9046,27.8893,19.4981,25.1259,18.4743,23.177,400,8.48871,99.4057,98.9838
