SysConst,AvgTime,Oxygen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-6276,6.6,0.00001709,3.11,1.69293 88.6472 388.033 623.906 852.187 1061.63 1236.37 1387.83,0.0424755 100.994 400.919 600.948 801.15 1002.48 1201.02 1402.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sys,Sys,Sys,Sys,Sys,UserDefVar,UserDefVar,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,Leak,Leak,Leak,Leak,Leak,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,LeafQ,LeafQ,LeafQ,LeafQ,Const,Const,Const,Const,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrStats,FlrStats,FlrStats,FlrStats,FlrStats,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status
obs,time,elapsed,date,hhmmss,zeta,WUEi,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Qmax_d,Fo,Fm,Fv/Fm,A_dark,LightAdaptedID,Qmax,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,A_fs,ETR,PhiCO2,NPQ,alt. Fo',DarkPulseID,Fmin,Fo',Fv'/Fm',qP,qN,qP_Fo,qN_Fo,qL,1-qL,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,?Pcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,A:MN,A:SLP,A:SD,A:OK,gsw:MN,gsw:SLP,gsw:SD,gsw:OK,Stable,Total,State,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
,s,s,,,unitless,,s,mol m?² s?¹,mmol m?² s?¹,µmol m?² s?¹,µmol mol?¹,µmol mol?¹,Pa,Pa,mol m?² s?¹,mol m?² s?¹,mol m?² s?¹,mol m?² s?¹,W m?²,°C,°C,kPa,%,kPa,kPa,kPa,W m?²,W m?²,W m?²,W m?²,µmol s?¹,%,,%,µmol s?¹,,,,,,µmol m?² s?¹,,,,,,,µmol m?² s?¹,µmol m?² s?¹,µmol m?² s?¹,µmol µmol?¹,,,,,,,,,,,,,µmol m?² s?¹,µmol m?² s?¹,,J/µmol,cm²,,,mol m?² s?¹,s,µmol mol?¹,µmol mol?¹,mmol mol?¹,mmol mol?¹,µmol mol?¹,mmol mol?¹,µmol s?¹,kPa,kPa,°C,°C,°C,°C,°C,rpm,µmol m?² s?¹,µmol m?² s?¹,µmol m?² s?¹,,,,,µmol m?² s?¹,,,°C,°C,°C,°C,°C,µmol m?² s?¹,µmol m?² s?¹,µmol m?² s?¹,s,,,min?¹,min?¹,,s,secs,,s,s,,µmol/mol,mmol/mol,µmol/mol,mmol/mol,µmol/mol,mmol/mol,%,%,µmol m?² s?¹,µmol m?² s?¹ min?¹,µmol m?² s?¹,,mol m?² s?¹,mol m?² s?¹ min?¹,mol m?² s?¹,,,,,%,%,µmol/mol,mmol/mol,mmol/mol,,,,mmol/mol,,,,µmol mol?¹,µmol mol?¹,mmol mol?¹,mmol mol?¹,min,min,,µmol s?¹,µmol s?¹,°C,°C,°C,°C,°C,%,%,%,°C,µmol mol?¹,mmol mol?¹,%,%
1,1620588299,0,20210509 15:24:59,15:24:59,25.61546146,46.29772021,1620588291,0.004525423,4.525422787,11.27545623,384.3745333,296.8140022,29.15120673,37.75085205,0.243542364,2.895921251,0.232709059,0.146376331,219.8458497,25.56916181,24.99079,3.177932074,40.16531859,1.311653371,3.265636667,1.866278702,-199.5711449,71.40945055,5.227432664,96.91158803,0,0,1,0,52139.44012,MPF-423-20210203-16_42_40,10358.2,661.6908,1613.34,0.589862769,-0.871144486,MPF-1762-20210509-15_24_57,10683.7,1099.6868,1407.31,0.218589508,0.5,854.9205409,11.27545623,93.43833005,0.014207871,0.146399869,624.2106714,-,0,624.2106714,0.556451193,0.392827817,0.208294299,0.41257414,0.216497844,0.22297923,0.77702077,999.9968,854.9205409,0.854923277,0.219846553,6,0.5,0: Broadleaf,2,1620588291,384.3745333,399.9897,13.35509333,7.998047333,387.6265333,13.61557667,500.0874,98.08075,0.132968067,25.44817667,24.99079,999.9,0,0,10001.48967,0,0.238698,999.9968,0.500057667,0.499942333,0,1099.778,4.99921,10806.22333,6673.976,42.5,45.30373333,43.76653333,44.40806667,44.5124,497.5566667,497.441,0,1572,0,1099.6868,-8.330769203,-88.01538449,10805.228,15,1620588239,15:23:59,1620588233,1620588239,59,0.173,-0.008,-3.285,-0.219,400,8,0.1,0.02,11.25080542,0.127204493,0.038084316,1,0.241503825,0.009815285,0.001890259,1,2,2,2/2,100,100,-3.252,-0.2607,-2.411682713,-0.002208724,-1.57141E-09,2.76013E-10,-0.163322376,-0.005039567,-0.000308409,1.13422E-05,18,1947,1,23,1.1,1,2,507.204,457.305,22.6601,27.8184,30.0001,27.7774,27.7715,19.5092,0,0,22.6636,400,17.1859,99.4192,99.009
2,1620588420,120.5,20210509 15:26:59,15:26:59,860.53836,-0.72436876,1620588412,0.004774998,4.774998118,-0.190001236,49.93058333,49.62716706,4.874043478,4.903842965,0.262299048,2.895536152,0.249777324,0.15718603,219.8460173,25.49439567,24.97633333,3.175193877,41.08054104,1.340816264,3.263871969,1.834377613,-210.577417,72.23667276,5.288065188,86.79333825,0,0,1,0,52129.97013,MPF-423-20210203-16_42_40,10358.2,661.6908,1613.34,0.589862769,-0.871144486,MPF-1763-20210509-15_26_58,10684,1148.918,1297.9,0.114786964,0.5,854.9109645,-0.190001236,49.06631686,0.000796742,0.243038755,601.7125492,-,0,601.7125492,0.536395293,0.213996963,0.311814393,0.234171401,0.331466679,0.112074716,0.887925284,999.9838333,854.9109645,0.854924786,0.219849572,6,0.5,0: Broadleaf,2,1620588412,49.93058333,49.98867333,13.65209667,8.001361,52.46971667,13.92317667,500.0916333,98.08020667,0.1330053,25.43908,24.97633333,999.9,0,0,9999.335667,0,0.238698,999.9838333,0.500007033,0.499992967,0,1148.943667,4.99921,11221.44333,6673.762,42.562,45.30786667,43.812,44.43286667,44.562,497.5006667,497.4856667,0,120,0,1148.918,-1.093846158,-19.96923086,11221.616,15,1620588365,15:26:04,1620588358,1620588365,60,-0.012,-0.008,-2.539,-0.228,50,8,0.28,0.02,-0.178803561,-0.079432036,0.025705432,1,0.26029176,0.009437957,0.001844478,1,2,2,2/2,100,100,-2.539,-0.2712,-2.423280247,-0.002208724,-1.57141E-09,2.76013E-10,-0.17174888,-0.005039567,-0.000308409,1.13422E-05,18,1947,1,23,1,0.9,2,507.254,456.588,22.7176,27.8039,30,27.7579,27.7503,5.16949,0,0,22.7241,50,17.1859,99.4207,99.0075
3,1620588540,241,20210509 15:29:00,15:29:00,37.16831757,6.235908559,1620588532,0.005026253,5.026252565,1.75335165,97.30905,84.15760691,8.265544073,9.557213792,0.281170199,2.89474788,0.266831111,0.167996794,219.8520899,25.47746139,24.99180333,3.178124084,41.8800188,1.370908341,3.273418637,1.807215743,-221.6577381,77.47472417,5.674904659,81.3439806,0,0,1,0,52098.8174,MPF-423-20210203-16_42_40,10358.2,661.6908,1613.34,0.589862769,-0.871144486,MPF-1764-20210509-15_28_58,10684.4,1117.1912,1283.53,0.129594789,0.5,854.9378159,1.75335165,55.39774309,0.003069809,0.256955428,598.605563,-,0,598.605563,0.533625577,0.242857155,0.325020999,0.267494876,0.346566781,0.130126019,0.869873981,1000.0158,854.9378159,0.854924308,0.219848616,6,0.5,0: Broadleaf,2,1620588532,97.30905,99.9995,13.95823,8.012003,99.79855,14.22842667,500.0914,98.08204333,0.133012633,25.48824,24.99180333,999.9,0,0,9994.627,0,0.2426761,1000.0158,0.500023567,0.499976433,0,1117.281333,4.99921,10924.60333,6674.017667,42.5998,45.312,43.8351,44.43086667,44.6208,497.5323333,497.4853333,0,120,0,1117.1912,-6.169230764,-62.17692293,10924.036,15,1620588493,15:28:13,1620588474,1620588493,61,0.154,0.003,-2.496,-0.225,100,8,0.19,0.03,1.734098342,0.102104184,0.03339751,1,0.279045085,0.010265095,0.002015295,1,2,2,2/2,100,100,-2.489,-0.2703,-2.269340118,-0.002208724,-1.57141E-09,2.76013E-10,-0.168730802,-0.005039567,-0.000308409,1.13422E-05,18,1947,1,23,1.1,0.8,2,507.288,456.723,22.7937,27.7924,30,27.7437,27.735,7.27008,0,0,22.7945,100,17.1859,99.4217,99.0107
4,1620588661,361.5,20210509 15:31:00,15:31:00,28.18666775,12.31142996,1620588653,0.005243722,5.243721982,3.676976696,144.6856333,120.1237817,11.79790498,14.21023656,0.298663657,2.897011789,0.282551618,0.177969896,219.8432552,25.44729404,24.98995333,3.177773547,42.62429792,1.397517964,3.278688523,1.780255583,-231.2481394,82.05423024,6.006412299,76.65575836,0,0,1,0,52159.01216,MPF-423-20210203-16_42_40,10358.2,661.6908,1613.34,0.589862769,-0.871144486,MPF-1765-20210509-15_30_59,10684.8,1089.318,1281,0.14963466,0.5,854.8957264,3.676976696,63.96101586,0.005320089,0.259437939,598.0546957,-,0,598.0546957,0.533134508,0.280669621,0.327336561,0.309509369,0.349225324,0.154092547,0.845907453,999.9652333,854.8957264,0.854925449,0.219850899,6,0.5,0: Broadleaf,2,1620588653,144.6856333,150.0075667,14.22923333,8.027315667,147.2768667,14.49989667,500.0815667,98.0816,0.132965133,25.51532333,24.98995333,999.9,0,0,10007.66133,0,0.238698,999.9652333,0.4999852,0.5000148,0,1089.368,4.99921,10666.14,6673.588333,42.625,45.312,43.875,44.4412,44.62913333,497.469,497.4983333,0,120,0,1089.318,-5.150000004,-42.81538461,10665.76,15,1620588608,15:30:07,1620588597,1620588608,62,0.003,0.001,-2.603,-0.223,150,8,0.38,0.01,3.677810579,0.021355557,0.021774995,1,0.296948751,0.008459039,0.001660623,1,2,2,2/2,100,100,-2.591,-0.2708,-2.266815829,-0.002208724,-1.57141E-09,2.76013E-10,-0.167308881,-0.005039567,-0.000308409,1.13422E-05,18,1947,1,23,1.1,0.9,2,507.403,456.703,22.8172,27.7853,30.0001,27.7343,27.7243,9.39384,0,0,22.8193,150,17.1859,99.4222,99.0125
5,1620588782,482.5,20210509 15:33:01,15:33:01,25.21910726,17.73030216,1620588774,0.005429627,5.429626846,5.567239498,192.0736667,157.1677563,15.43583203,18.86402736,0.313995749,2.894974202,0.296228062,0.18665506,219.8454818,25.42567331,24.99050333,3.177877757,43.2353858,1.419857211,3.284016518,1.758020546,-239.4465439,86.17825681,6.313619318,72.89081409,0,0,1,0,52095.75223,MPF-423-20210203-16_42_40,10358.2,661.6908,1613.34,0.589862769,-0.871144486,MPF-1766-20210509-15_33_00,10685,1065.955385,1280.36,0.167456509,0.5,854.9055314,5.567239498,71.57974775,0.007531106,0.260067481,597.9151619,-,0,597.9151619,0.533010121,0.314171349,0.327921858,0.346557765,0.349897841,0.176224836,0.823775164,999.9769,854.9055314,0.85492528,0.21985056,6,0.5,0: Broadleaf,2,1620588774,192.0736667,200.0043333,14.45699667,8.036843333,194.7714667,14.72920333,500.0937333,98.07944333,0.133016967,25.54266667,24.99050333,999.9,0,0,9996.19,0,0.246206667,999.9769,0.499990467,0.500009533,0,1065.947,4.99921,10449.47333,6673.682333,42.66633333,45.3162,43.875,44.4748,44.66633333,497.4803333,497.4983333,0,120.5999999,0,1065.955385,-4.23658119,-37.51794863,10449.1,15,1620588737,15:32:16,1620588716,1620588608,63,-0.003,0.001,-2.715,-0.223,200,8,0.19,0.01,5.529251421,0.311787201,0.205016879,1,0.309934593,0.028723222,0.01476751,1,2,2,2/2,100,100,-2.698,-0.2723,-2.269641547,-0.002208724,-1.57141E-09,2.76013E-10,-0.167308881,-0.005039567,-0.000308409,1.13422E-05,18,1947,1,23,1.1,2.9,2,507.261,456.921,22.8916,27.7812,30.0001,27.7272,27.7149,11.5044,0,0,22.8892,200,17.1859,99.4232,99.0133
6,1620588902,603,20210509 15:35:02,15:35:02,24.01750972,22.36420814,1620588894,0.005592989,5.592989341,7.335812707,239.5885161,195.6307739,19.21447547,23.53191972,0.328015759,2.896339182,0.308686961,0.194570984,219.8550062,25.40440987,24.98743871,3.177297132,43.77867315,1.439544431,3.288232208,1.737752701,-246.6508299,90.07138296,6.596344507,69.87190374,0,0,1,0,52131.24488,MPF-423-20210203-16_42_40,10358.2,661.6908,1613.34,0.589862769,-0.871144486,MPF-1767-20210509-15_35_00,10685.1,1046.145,1284.94,0.185841362,0.5,854.9442776,7.335812707,79.4420046,0.009599406,0.255576136,598.9120655,-,0,598.9120655,0.533898808,0.348083493,0.323729256,0.383145297,0.345085143,0.199275821,0.800724179,1000.022516,854.9442776,0.854925028,0.219850056,6,0.5,0: Broadleaf,2,1620588894,239.5885161,249.9974839,14.65661613,8.044685484,242.4782581,14.92632903,500.0973548,98.08506774,0.132994194,25.56427419,24.98743871,999.9,0,0,10003.44742,0,0.242018452,1000.022516,0.499998968,0.500001032,0,1046.180323,4.99921,10264.68065,6674.008387,42.687,45.34451613,43.927,44.5,44.687,497.5109677,497.5119355,0,120,0,1046.145,-3.110769236,-34.39316239,10264.19231,15,1620588854,15:34:13,1620588834,1620588854,64,-0.088,0.004,-2.912,-0.22,250,8,0.1,0.01,7.330362148,0.05162757,0.028397738,1,0.326639913,0.006951956,0.001378367,1,2,2,2/2,100,100,-2.89,-0.2698,-2.357921023,-0.002208724,-1.57141E-09,2.76013E-10,-0.163504188,-0.005039567,-0.000308409,1.13422E-05,18,1947,1,23,1.1,0.8,2,507.322,456.9,22.8759,27.7782,30.0002,27.7202,27.7101,13.5853,0,0,22.878,250,17.1859,99.4214,99.0132
7,1620589023,723.5,20210509 15:37:02,15:37:02,23.36085406,26.57370868,1620589015,0.005735476,5.735475865,9.056599921,287.1566452,234.8480968,23.06869955,28.2068727,0.340810537,2.894898389,0.319986089,0.201756177,219.8524813,25.38648532,24.98177097,3.176223562,44.26061522,1.457092007,3.292073551,1.719131555,-252.9344857,93.98067958,6.8865513,67.78522649,0,0,1,0,52086.71716,MPF-423-20210203-16_42_40,10358.2,661.6908,1613.34,0.589862769,-0.871144486,MPF-1768-20210509-15_37_01,10685.4,1032.7924,1290.76,0.199857138,0.5,854.9328255,9.056599921,85.43221402,0.011612309,0.249914779,600.1734122,-,0,600.1734122,0.535023233,0.373548523,0.318387918,0.410078255,0.338969444,0.217075466,0.782924534,1000.008839,854.9328255,0.854925269,0.219850538,6,0.5,0: Broadleaf,2,1620589015,287.1566452,299.9985806,14.83374839,8.054517742,290.2093871,15.10686452,500.0919032,98.09515161,0.133021677,25.58394194,24.98177097,999.9,0,0,9994.154516,0,0.242547774,1000.008839,0.499991097,0.500008903,0,1032.854194,4.99921,10139.76129,6673.898065,42.687,45.375,43.937,44.524,44.69716129,497.4967742,497.513871,0,120,0,1032.7924,-4.300000003,-30.03846166,10139.336,15,1620588967,15:36:07,1620588956,1620588967,65,-0.06,-0.002,-3.08,-0.222,300,8,0.2,0.01,9.049802526,0.038378303,0.032490025,1,0.339340964,0.006557019,0.001301609,1,2,2,2/2,100,100,-3.052,-0.2732,-2.418172141,-0.002208724,-1.57141E-09,2.76013E-10,-0.165696179,-0.005039567,-0.000308409,1.13422E-05,18,1947,1,23,1.1,0.9,2,507.502,457.102,22.9394,27.7735,30,27.7154,27.7031,15.6062,0,0,22.9444,300,17.1859,99.4195,99.0167
8,1620589143,844,20210509 15:39:03,15:39:03,23.60094927,29.51517017,1620589135,0.005866954,5.866954131,10.39392392,335.1655161,276.5986663,27.17070055,32.92380978,0.35215531,2.89621297,0.329979196,0.208112954,219.847383,25.37312615,24.99427419,3.178592314,44.70021353,1.473414756,3.296214133,1.705177558,-258.7326772,95.37775055,6.986934633,63.47939101,0,0,1,0,52120.7871,MPF-423-20210203-16_42_40,10358.2,661.6908,1613.34,0.589862769,-0.871144486,MPF-1769-20210509-15_39_01,10685.5,1028.0204,1305.11,0.212311299,0.5,854.9119638,10.39392392,90.75373496,0.013176875,0.236171664,603.2575858,-,0,603.2575858,0.537772612,0.394797531,0.305153318,0.430651743,0.323890358,0.231673034,0.768326966,999.9842581,854.9119638,0.854925422,0.219850844,6,0.5,0: Broadleaf,2,1620589135,335.1655161,349.9952258,14.9994129,8.065921935,338.3500323,15.27169677,500.0903548,98.09850645,0.13298871,25.60511935,24.99427419,999.9,0,0,10001.3529,0,0.25058429,999.9842581,0.499986065,0.500013935,0,1028.07129,4.99921,10093.65484,6673.717097,42.69512903,45.427,43.937,44.54606452,44.73374194,497.4787097,497.506129,0,120,0,1028.0204,-3.076153854,-30.40769242,10093.2,15,1620589092,15:38:11,1620589073,1620589092,66,-0.029,0.002,-3.216,-0.22,350,8,0.1,0.01,10.40382392,0.003464285,0.026696917,1,0.351148364,0.004694471,0.000950725,1,2,2,2/2,100,100,-3.185,-0.2724,-2.447713091,-0.002208724,-1.57141E-09,2.76013E-10,-0.163780733,-0.005039567,-0.000308409,1.13422E-05,18,1947,1,23,1.2,0.9,2,507.796,457.311,22.9606,27.7758,30.0001,27.7143,27.7031,17.578,0,0,22.9635,350,17.1859,99.419,99.0138
9,1620589264,964.5,20210509 15:41:03,15:41:03,24.18879106,31.71957558,1620589256,0.005972254,5.972254023,11.49293239,383.4684,319.8859873,31.42180161,37.66738296,0.362329325,2.895880603,0.338896555,0.213789275,219.853319,25.3529609,24.98452667,3.1767455,45.08607673,1.486797967,3.297687612,1.689947533,-263.3764024,98.0643202,7.184485187,61.72572198,0,0,1,0,52109.86913,MPF-423-20210203-16_42_40,10358.2,661.6908,1613.34,0.589862769,-0.871144486,MPF-1770-20210509-15_41_02,10685.6,1028.6304,1307.34,0.213188306,0.5,854.9366673,11.49293239,91.13124993,0.01446198,0.234063059,603.7335972,-,0,603.7335972,0.538196952,0.396115781,0.303088411,0.431673423,0.321547057,0.232492065,0.767507935,1000.013433,854.9366673,0.854925183,0.219850366,6,0.5,0: Broadleaf,2,1620589256,383.4684,400.0052,15.13617333,8.079192667,386.7238,15.41103667,500.0884,98.09513333,0.132994367,25.61265,24.98452667,999.9,0,0,9999.79,0,0.238698,1000.013433,0.499994367,0.500005633,0,1028.671333,4.99921,10098.40667,6673.933,42.7458,45.41633333,43.937,44.55786667,44.7479,497.5013333,497.5126667,0,120,0,1028.6304,-2.893846148,-33.93076922,10098.048,15,1620589208,15:40:07,1620589195,1620589208,67,0.031,-0.002,-3.29,-0.222,400,8,0.06,0.01,11.49510711,-0.024528471,0.018631421,1,0.361172938,0.00539714,0.001070963,1,2,2,2/2,100,100,-3.256,-0.2749,-2.416840243,-0.002208724,-1.57141E-09,2.76013E-10,-0.165459374,-0.005039567,-0.000308409,1.13422E-05,18,1947,1,23,1.1,0.9,2,507.675,457.241,22.9942,27.7782,30.0001,27.7154,27.7031,19.5137,0,0,23.0046,400,17.1859,99.4194,99.0145
10,1620589384,1085,20210509 15:43:04,15:43:04,25.1717943,33.12010982,1620589376,0.006065896,6.065896389,12.27887029,432.1191667,364.8507021,35.83698251,42.44433936,0.370737608,2.895944111,0.346244572,0.218468471,219.8528917,25.3391527,24.99205,3.178170825,45.40700293,1.498343467,3.299807013,1.679827358,-267.5060308,98.58220748,7.222935296,58.15200368,0,0,1,0,52109.70413,MPF-423-20210203-16_42_40,10358.2,661.6908,1613.34,0.589862769,-0.871144486,MPF-1771-20210509-15_43_02,10685.8,1029.3184,1315.03,0.217266222,0.5,854.9304688,12.27887029,92.87375655,0.015381385,0.226846536,605.368407,-,0,605.368407,0.539654299,0.402602597,0.295950801,0.437309747,0.313466349,0.236780857,0.763219143,1000.0054,854.9304688,0.854925852,0.219851704,6,0.5,0: Broadleaf,2,1620589376,432.1191667,449.9961667,15.2544,8.087594,435.6240667,15.52981667,500.0859333,98.09068333,0.133007333,25.62347667,24.99205,999.9,0,0,10000.608,0,0.238698,1000.0054,0.499972233,0.500027767,0,1029.345667,4.99921,10103.01333,6673.830333,42.75,45.437,44,44.583,44.75,497.475,497.531,0,120,0,1029.3184,-2.883846159,-34.21538473,10102.552,15,1620589330,15:42:10,1620589326,1620589330,68,-0.148,0,-3.542,-0.222,450,8,0.1,0.01,12.29472049,-0.040592312,0.034676781,1,0.369828298,0.004629128,0.000945428,1,2,2,2/2,100,100,-3.505,-0.2755,-2.565201069,-0.002208724,-1.57141E-09,2.76013E-10,-0.165252696,-0.005039567,-0.000308409,1.13422E-05,18,1947,1,23,1,0.9,2,507.498,457.416,22.9621,27.7782,30.0001,27.7131,27.7009,21.41,0,0,22.9678,450,17.1859,99.4183,99.0131
